id,zipcode,lat,long,School_Name,School_Zipcode,District,School_Type,Distance to School(miles)
1954420420,98074,47.6171,-122.044,Eastlake High School,98074,LAKE WASHINGTON,School-High,0.66585736
7809200005,98056,47.4984,-122.176,Renton Technical College,98056,RENTON,School-College or University,0.31125197
3056000050,98166,47.4535,-122.358,Gregory Heights Elementary School,98166,HIGHLINE,School-Elementary,0.33333753
7214780050,98077,47.774,-122.08,Bear Creek Elementary School,98077,NORTHSHORE,School-Elementary,1.03385346
3210950080,98024,47.5531,-121.892,Fall City Elementary School,98024,SNOQUALMIE VALLEY,School-Elementary,1.15021396
6914700130,98115,47.6997,-122.319,Olympic View Elementary School-Seattle,98115,SEATTLE,School-Elementary,0.14709692
7237550130,98053,47.6587,-122.009,Tesla STEM High School,98053,LAKE WASHINGTON,School-Alternative,1.50697688
1250202660,98144,47.5917,-122.29,Thurgood Marshall Elementary School,98144,SEATTLE,School-Elementary,0.46197099
3546000380,98030,47.3556,-122.175,Millennium Elementary School,98030,KENT,School-Elementary,0.36225756
5451200280,98040,47.5342,-122.226,Lakeridge Elementary School-Mercer Island,98040,MERCER ISLAND,School-Elementary,0.1718553
7129301851,98118,47.5155,-122.255,Emerson Elementary School,98118,SEATTLE,School-Elementary,0.17610203
582000010,98199,47.6538,-122.393,Lawton Elementary School,98199,SEATTLE,School-Elementary,0.23185941
8078360080,98029,47.5707,-122.022,Sunny Hills Elementary School,98075,ISSAQUAH,School-Elementary,0.73611695
2658000373,98118,47.5293,-122.271,South Lake High School,98118,SEATTLE,School-High,0.25009375
7504400290,98074,47.624,-122.048,Margaret Mead Elementary School,98074,LAKE WASHINGTON,School-Elementary,0.26064821
7137950460,98092,47.3262,-122.174,Lea Hill Elementary School,98092,AUBURN,School-Elementary,0.10569818
3303950130,98038,47.3835,-122.035,Lake Wilderness Elementary School,98038,TAHOMA,School-Elementary,0.5644826
6648500440,98042,47.3555,-122.149,Horizon Elementary School,98042,KENT,School-Elementary,0.18150281
3824100235,98028,47.771,-122.258,Kenmore Jr High School,98028,NORTHSHORE,School-Junior High/Middle,0.403025
8732020440,98023,47.3131,-122.392,Twin Lakes Elementary School,98023,FEDERAL WAY,School-Elementary,0.26515486
8649900480,98075,47.5811,-122.028,Sunny Hills Elementary School,98075,ISSAQUAH,School-Elementary,0.06446727
7708250010,98042,47.3893,-122.154,Sunrise Elementary School-Kent,98042,KENT,School-Elementary,1.04411349
7955040130,98052,47.6644,-122.145,Benjamin Rush Elementary School,98052,LAKE WASHINGTON,School-Elementary,0.3491408
3424069215,98027,47.52,-122.03,Issaquah High School,98027,ISSAQUAH,School-High,0.17374351
1337801060,98112,47.6315,-122.311,Stevens Elementary School,98112,SEATTLE,School-Elementary,0.14168082
2225300585,98155,47.7696,-122.325,Echo Lake Elementary School,98133,SHORELINE,School-Elementary,0.65828856
2525300380,98038,47.3631,-122.028,Tahoma High School,98038,TAHOMA,School-High,0.37642075
5634500415,98028,47.75,-122.234,Moorlands Elementary School,98028,NORTHSHORE,School-Elementary,0.79721593
2113700780,98106,47.5294,-122.354,Highland Park Elementary School,98106,SEATTLE,School-Elementary,0.38506973
1310970380,98032,47.362,-122.277,Totem MIddle School,98032,FEDERAL WAY,School-Junior High/Middle,0.23279373
8562500380,98052,47.674,-122.154,Rose Hill Middle School,98052,LAKE WASHINGTON,School-Junior High/Middle,0.41363988
567000680,98144,47.5942,-122.296,Thurgood Marshall Elementary School,98144,SEATTLE,School-Elementary,0.28646766
1623049174,98168,47.4805,-122.301,Cascade View Elementary School-Tukwila,98168,TUKWILA,School-Elementary,0.41128711
9406590280,98038,47.3841,-122.036,Lake Wilderness Elementary School,98038,TAHOMA,School-Elementary,0.51733199
3275800050,98146,47.495,-122.342,New Start High School,98146,HIGHLINE,School-High,0.10144691
326069027,98077,47.772,-122.022,Timbercrest Jr High,98077,NORTHSHORE,School-Junior High/Middle,1.40477875
825049073,98115,47.6726,-122.32,University Child Development School,98105,SEATTLE,School-Elementary,0.41959979
3275870080,98052,47.69,-122.097,Redmond High School,98052,LAKE WASHINGTON,School-High,0.5542451
6837700170,98116,47.5838,-122.382,Lafayette Elementary School,98116,SEATTLE,School-Elementary,0.3560781
243000380,98166,47.4536,-122.355,Gregory Heights Elementary School,98166,HIGHLINE,School-Elementary,0.31567253
582000675,98199,47.6521,-122.398,Our Lady of Fatima Parish School,98199,SEATTLE,School-Elementary,0.27142348
2655500235,98040,47.576,-122.214,French-American School of Puget Sound,98040,MERCER ISLAND,School-Alternative,0.2949128
4178300040,98007,47.6197,-122.149,Stevenson Elementary School,98007,BELLEVUE,School-Elementary,0.1287526
3526059115,98052,47.6895,-122.129,Redmond Middle School,98052,LAKE WASHINGTON,School-Junior High/Middle,0.4547935
1722069052,98038,47.4009,-122.059,Cedar River Elementary School,98038,TAHOMA,School-Elementary,0.3926509
5101404698,98115,47.697,-122.319,Olympic View Elementary School-Seattle,98115,SEATTLE,School-Elementary,0.13422212
13002495,98108,47.5215,-122.33,Concord International Elementary School,98108,SEATTLE,School-Elementary,0.28753707
2391600555,98116,47.5637,-122.395,Genesee Hill Elementary School,98116,SEATTLE,School-Elementary,0.15176699
1133000144,98125,47.7211,-122.31,St. Matthew School,98125,SEATTLE,School-Elementary,0.18279685
2525049133,98039,47.6191,-122.234,Medina Elementary School,98039,BELLEVUE,School-Elementary,0.14992503
345700180,98056,47.5118,-122.188,McKnight Middle School,98056,RENTON,School-Junior High/Middle,0.46403256
7518504775,98117,47.6811,-122.383,Salmon Bay K-8 School,98117,SEATTLE,School-Alternative,0.31245429
3056800230,98059,47.4829,-122.128,Liberty High School,98059,ISSAQUAH,School-High,0.51701179
6143600580,98001,47.3075,-122.284,Federal Way Open Doors,98003,FEDERAL WAY,School-Alternative,1.03508988
3946900010,98115,47.6928,-122.323,St. Catherine of Siena Parish School,98115,SEATTLE,School-Elementary,0.2079883
1320069223,98022,47.2175,-121.995,Byron Kibler Elementary School,98022,ENUMCLAW,School-Elementary,0.48337106
1148000005,98146,47.4828,-122.344,Hazel Valley Elementary School,98146,HIGHLINE,School-Elementary,0.25142656
203100460,98053,47.6422,-121.954,Tolt Middle School,98014,RIVERVIEW,School-Junior High/Middle,1.84835527
1823059106,98178,47.4861,-122.226,Renton Christian Schools,98058,RENTON,School-K-12,0.31681123
6607000095,98118,47.5437,-122.28,Martin Luther King Jr. Elementary School,98118,SEATTLE,School-Elementary,0.19739518
1311400120,98001,47.3413,-122.28,Thomas Jefferson High School,98001,FEDERAL WAY,School-High,0.20760138
537000325,98003,47.3264,-122.308,Federal Way High School,98003,FEDERAL WAY,School-High,0.30145211
9522100485,98103,47.6618,-122.355,Northwest Montessori - Woodland Park,98103,SEATTLE,School-Elementary,0.21623291
345700040,98056,47.5123,-122.19,Kennydale Elementary School,98056,RENTON,School-Elementary,0.49749689
3904960910,98029,47.5772,-122.013,Beaver Lake Middle School,98029,ISSAQUAH,School-Junior High/Middle,0.38848462
1771000690,98077,47.7427,-122.074,Cottage Lake Elementary School,98077,NORTHSHORE,School-Elementary,0.29003321
1931300035,98103,47.657,-122.345,B.F. Day Elementary School,98103,SEATTLE,School-Elementary,0.24390129
2770601800,98199,47.6501,-122.384,Lawton Elementary School,98199,SEATTLE,School-Elementary,0.53301682
5309100515,98117,47.6795,-122.371,Ballard High School,98117,SEATTLE,School-High,0.28260605
984210850,98058,47.4366,-122.171,Meeker Middle School,98058,KENT,School-Junior High/Middle,0.38979191
924059233,98005,47.583,-122.17,Puesta Del Sol Elementary,98006,BELLEVUE,School-Alternative,0.58919389
5029451080,98023,47.2896,-122.369,Brigadoon Elementary School,98023,FEDERAL WAY,School-Elementary,0.82830238
4379400220,98074,47.6219,-122.024,Samantha Smith Elementary School,98074,LAKE WASHINGTON,School-Elementary,0.17096109
5419800220,98031,47.4016,-122.18,Soos Creek Elementary School,98031,KENT,School-Elementary,0.49142027
1839500065,98056,47.5051,-122.194,McKnight Middle School,98056,RENTON,School-Junior High/Middle,0.48174614
2525059172,98052,47.6309,-122.103,Bennett Elementary School,98008,BELLEVUE,School-Elementary,0.4272469
7159200040,98109,47.6305,-122.354,John Hay Elementary School,98109,SEATTLE,School-Elementary,0.19721616
3812400107,98118,47.5453,-122.279,Aki Kurose Middle School,98118,SEATTLE,School-Junior High/Middle,0.15594721
2726079061,98014,47.7092,-121.892,Stillwater Elementary School,98014,RIVERVIEW,School-Elementary,1.01349647
1270000040,98034,47.7101,-122.226,Carl Sandburg Elementary School,98034,LAKE WASHINGTON,School-Elementary,0.45164773
2113700115,98106,47.531,-122.351,Highland Park Elementary School,98106,SEATTLE,School-Elementary,0.41279734
824069113,98075,47.5874,-122.074,Creekside Elementary School,98075,ISSAQUAH,School-Elementary,0.69376842
8856920110,98058,47.4621,-122.129,Fairwood Elementary School,98058,KENT,School-Elementary,0.84055471
8146100410,98004,47.6077,-122.194,Bellevue High School,98004,BELLEVUE,School-High,0.28465531
5101400838,98115,47.6914,-122.309,The Perkins School,98115,SEATTLE,School-Elementary,0.46403719
1088800850,98011,47.7419,-122.205,Cedar Park Christian School,98011,NORTHSHORE,School-K-12,0.79608021
1061400360,98056,47.5,-122.169,Honey Dew Elementary School,98059,RENTON,School-Elementary,0.36780604
9545250110,98027,47.5361,-122.051,Issaquah Valley Elementary School,98027,ISSAQUAH,School-Elementary,0.26505151
425400115,98056,47.5015,-122.173,Renton Technical College,98056,RENTON,School-College or University,0.55156466
2436700315,98105,47.6665,-122.287,William Cullen Bryant Elementary School,98115,SEATTLE,School-Elementary,0.41699428
1545803520,98038,47.3617,-122.05,Tahoma High School,98038,TAHOMA,School-High,1.02975415
257000037,98168,47.4938,-122.298,Hilltop Elementary School,98168,HIGHLINE,School-Elementary,0.16313093
5016000315,98112,47.6223,-122.294,The Valley School,98112,SEATTLE,School-Elementary,0.05616544
6300500477,98133,47.7048,-122.34,North Seattle College,98103,SEATTLE,School-College or University,0.50699947
4022905172,98155,47.7637,-122.281,Lake Forest Park Elementary School,98155,SHORELINE,School-Elementary,0.31993447
7300000650,98055,47.4297,-122.19,Glenridge Elementary School,98031,KENT,School-Elementary,0.35016337
8682282070,98053,47.7095,-122.022,Laura Ingalls Wilder Elementary School,98077,LAKE WASHINGTON,School-Elementary,1.15062871
7812801115,98178,47.4959,-122.241,Lakeridge Elementary School-Renton,98178,RENTON,School-Elementary,0.27412429
9269750690,98023,47.2857,-122.358,Sherwood Forest Elementary School-Federal Way,98023,FEDERAL WAY,School-Elementary,0.5789657
1402620120,98058,47.4388,-122.142,Carriage Crest Elementary School,98058,KENT,School-Elementary,0.70868307
3793501390,98038,47.3691,-122.031,Rock Creek Elementary School,98038,TAHOMA,School-Elementary,0.48893309
9282800065,98178,47.5026,-122.236,Lakeridge Elementary School-Renton,98178,RENTON,School-Elementary,0.26667216
1921059310,98002,47.2925,-122.219,Olympic Middle School,98002,AUBURN,School-Junior High/Middle,0.0596184
109000040,98155,47.7755,-122.299,Cascade K-8 School,98155,SHORELINE,School-Elementary,0.06531033
5101405331,98125,47.701,-122.306,Sacajawea Elementary School,98115,SEATTLE,School-Elementary,0.19209792
2044500142,98125,47.7135,-122.315,Hazel Wolf K-8 School,98125,SEATTLE,School-Alternative,0.01811002
1837010040,98177,47.7695,-122.368,Einstein Middle School,98177,SHORELINE,School-Junior High/Middle,0.23304755
3905000540,98029,47.5738,-121.992,Endeavor Elementary School,98029,ISSAQUAH,School-Elementary,0.29102163
6071200375,98006,47.5525,-122.182,Newport Heights Elementary School,98006,BELLEVUE,School-Elementary,0.24054684
3756500610,98034,47.7182,-122.194,Futures School,98034,LAKE WASHINGTON,School-Alternative,0.28451805
3885805035,98033,47.6823,-122.203,Peter Kirk Elementary School,98033,LAKE WASHINGTON,School-Elementary,0.41728348
7525100530,98052,47.6343,-122.106,John James Audubon Elementary School,98052,LAKE WASHINGTON,School-Elementary,0.29631126
1324059048,98006,47.5694,-122.12,Cougar Ridge Elementary School,98006,ISSAQUAH,School-Elementary,0.52842495
3904921250,98029,47.5632,-122.015,Pacific Cascade Middle School,98029,ISSAQUAH,School-Junior High/Middle,0.32650444
3331500485,98118,47.5525,-122.274,Orca K-8 School,98118,SEATTLE,School-Alternative,0.1817496
7338401759,98108,47.5339,-122.293,Van Asselt Elementary School,98108,SEATTLE,School-Elementary,0.28017468
3122069029,98042,47.3577,-122.085,Cedar Heights Middle School,98042,KENT,School-Junior High/Middle,0.28833771
3797310150,98022,47.1927,-122.015,Southwood Elementary School,98022,ENUMCLAW,School-Elementary,0.39533446
2205500540,98006,47.5767,-122.144,Eastgate Elementary School,98006,BELLEVUE,School-Elementary,0.53348757
7202310040,98053,47.6846,-122.037,Rosa Parks Elementary School,98053,LAKE WASHINGTON,School-Elementary,0.08227888
3630120330,98029,47.5545,-122.002,Pacific Cascade Middle School,98029,ISSAQUAH,School-Junior High/Middle,0.5302812
4310700665,98103,47.7005,-122.339,North Seattle College,98103,SEATTLE,School-College or University,0.30663784
7504001080,98074,47.6294,-122.062,Margaret Mead Elementary School,98074,LAKE WASHINGTON,School-Elementary,0.4918456
2021200770,98199,47.6336,-122.397,Catharine Blaine K-8 School,98199,SEATTLE,School-Elementary,0.65222059
2005600090,98030,47.3574,-122.186,Millennium Elementary School,98030,KENT,School-Elementary,0.25482338
123000110,98107,47.6733,-122.37,St. Alphonsus School,98107,SEATTLE,School-Elementary,0.29143004
2473372170,98058,47.4508,-122.132,Fairwood Elementary School,98058,KENT,School-Elementary,0.48043139
7227500865,98056,47.4966,-122.187,Highlands Elementary School,98056,RENTON,School-Elementary,0.23066887
510001280,98103,47.662,-122.329,The Meridian School,98103,SEATTLE,School-Elementary,0.1550163
3886903615,98033,47.6842,-122.196,Peter Kirk Elementary School,98033,LAKE WASHINGTON,School-Elementary,0.12677649
439200035,98115,47.686,-122.297,University Prep Academy,98115,SEATTLE,School-High,0.171794
4303200184,98106,47.531,-122.358,David T. Denny International Middle School,98126,SEATTLE,School-Junior High/Middle,0.37673587
9362000040,98040,47.5348,-122.243,Lakeridge Elementary School-Mercer Island,98040,MERCER ISLAND,School-Elementary,0.68950136
4039701280,98008,47.6141,-122.111,Calvary Luthern,98008,BELLEVUE,School-Elementary,0.52539134
9828201202,98122,47.6156,-122.297,Madrona K-8 School,98122,SEATTLE,School-Elementary,0.36799221
2734100835,98108,47.5424,-122.321,South Seattle College-Georgetown Campus,98108,SEATTLE,School-College or University,0.18916064
6749700110,98103,47.697,-122.349,Robert Eagle Staff Middle School,98103,SEATTLE,School-Junior High/Middle,0.41729145
3832060940,98042,47.3349,-122.059,Kentlake High School,98042,KENT,School-High,0.26239321
2214800110,98001,47.3382,-122.257,Meredith Hill Elementary School,98001,FEDERAL WAY,School-Elementary,0.36311262
1909600115,98146,47.5135,-122.38,Arbor Heights Elementary School,98146,SEATTLE,School-Elementary,0.28510432
40000553,98168,47.4724,-122.271,Showalter Middle School,98168,TUKWILA,School-Junior High/Middle,0.24946441
7686203195,98198,47.4205,-122.316,North Hill Elementary School,98148,HIGHLINE,School-Elementary,0.59690624
2923059064,98055,47.4521,-122.196,Renton Academy,98055,RENTON,School-Alternative,0.30426115
2895600090,98146,47.5103,-122.382,Arbor Heights Elementary School,98146,SEATTLE,School-Elementary,0.21025194
4019301386,98155,47.7562,-122.277,Brookside Elementary School,98155,SHORELINE,School-Elementary,0.60250193
7199360100,98052,47.6968,-122.124,Norman Rockwell Elementary School,98052,LAKE WASHINGTON,School-Elementary,0.17857001
1241500032,98033,47.669,-122.172,Holy Family Parish School K-8,98033,LAKE WASHINGTON,School-Elementary,0.41273005
9558020610,98058,47.4479,-122.12,Maple Valley Christian Elementary School,98058,KENT,School-Elementary,0.5175767
2050100450,98074,47.6549,-122.089,Lake Washington Institute of Technology Redmond Campus,98052,LAKE WASHINGTON,School-College or University,1.03083598
5592050080,98056,47.5042,-122.193,McKnight Middle School,98056,RENTON,School-Junior High/Middle,0.44566164
2551500220,98070,47.4332,-122.446,Chautauqua Elementary School,98070,VASHON ISLAND,School-Elementary,0.48424012
6055000430,98022,47.241,-121.979,Thunder Mountain Middle School,98022,ENUMCLAW,School-Junior High/Middle,1.29656052
9523102750,98103,47.6744,-122.353,West Woodland Elementary School,98107,SEATTLE,School-Elementary,0.51937989
3644100065,98144,47.592,-122.295,Thurgood Marshall Elementary School,98144,SEATTLE,School-Elementary,0.23709178
4358700188,98133,47.7072,-122.336,Middle College High School at Northgate Mall,98125,SEATTLE,School-Alternative,0.50004262
1153000040,98005,47.6147,-122.166,Cedar Park Christian International School,98005,BELLEVUE,School-Elementary,0.56159517
3288020050,98038,47.3788,-122.031,Rock Creek Elementary School,98038,TAHOMA,School-Elementary,0.65444798
2459000020,98030,47.3789,-122.213,Kent-Meridian High School,98030,KENT,School-High,0.45477523
126049167,98028,47.7627,-122.245,Kenmore Elementary School,98028,NORTHSHORE,School-Elementary,0.3547872
1525079069,98014,47.6469,-121.897,Riverview Learning Center,98014,RIVERVIEW,School-Alternative,0.63412442
